User,Tweet
T_Jenish21,vivekagnihotri rajanandbjp rahulgandhi 😂woahh beauti brain jijusaala scam rahulgandhi robertvadra
MAGESHW57341284,pchidambaramin rahulgandhi mamtha banerje gave seat women candid constitut india gender discrimin congress fool peopl year govern fool assur shame congress ignor law loksabhaelect
agnihotriMAV,incindia presid rahulgandhi deal hl pahwa realiti shadi link bhandari arm dealer accept bribe congarmsdealerweb rahulgandhi chor hai
its__harshita,watch smritiirani zee news zeenew claim corrupt charg rahulgandhi priyanka vadra live must watch saynotocongress loksabhaelect modionceagain
Cardin123,rahulgandhi wonder speech kanyakumari translat spoil entir speech translat absolut differ percent spoke rahulgandhi
vaypee,rahulgandhi rahulgandhi make promis reserv parliament job womenprov intent respect women least give ticket women candid forthcom gener elect
meenakshig89,seemam incindia rahulgandhi would inde good formal word seemam petit allwomenbankbramch financialinclus loksabhaelect
DaymaKalpesh,indiatoday rahulgandhi kal hi bola tha look forward get marri 😅😂 elect rahulgandhi
TheRIs_0,one use hatr taken love weapon let see win eventu loksabhaelect battleof electionswithnew gobackpappu gobackrahul vanakkamrahulgandhi vanakamrahulgandhi rahulgandhi priyankagandhi
Benz363,salmannizami rahulgandhi handsom depend way u see calm drug dose honest habitu liarrafael cost intellig watch arnab interview educ watch swami video expos educ incompet thrive nation rahulgandhi like pm scari dream rahulgandhi
NeerajS13318461,incindia rahulgandhi give vikasthakr ticket contest loksabhaelect nagpur dont forc outsid nagpur
Desi4Modi,wast time girl stella mari chennai would betteroff watch classi comedi santhanam yogi babu instead cheap clownish act rahulgoback rahulkidefenced rahulgandhi rahulgandhi khushsundar tamilnadupmc
iamTapanPandya,incindia rahulgandhi comedian broke protocol ppl meet n take selfi man who talk make whole nation lauf 😭 namoagain vanakkamrahulgandhi rahulgandhi rahulgandhipagalhai narendramodijindabad
PursueRam,httweet rahulgandhi outfit concern may impress youth india follow intermitt inconsist per conveni loksabhaelect elect
MukeshDolia,incindia rahulgandhi inctamilnadu watch republicnew rahulgandhifamilypack landcoruppt expos rahulgandhi nation want know pleas repli
urpavanygf,priyankagandhi u said loksabhaelect anoth fight freedom ye ur right bcoz jija irobertvadra sala rahulgandhi freedom loot farmer land taken away chowkidar narendramodi ji sinc came power
Arvi_N,renukajain vinayknl rahulgandhi journey look raga make congressmuktbharat realiti seem fulli stress want famili life far polit best raga loksabhaelect
pratik624,tavleensingh davidfrawleyv rahulgandhi mother feed biryani regularli make sure pappu masoodji would issu incindia run govtofindia rahullovesterrorist rahulgandhi rahulmasoodjiremark rahulgandhipagalhai
ShivaaniKTalwar,loksabhaelect still b held actual result still come rahulgandhi incindia dont tri demean statu women north india actual serv purpos purpos amp aim vote pm narendramodi back power modiagain
sam_azeez,impress rahulgandhi rahulgandhi stellamariscolleg
chnharish,realli love interact rahulgandhi colleg student impress lot vanakkamrahulgandhi rahulgandhi congress incindia inctamilnadu
adtpatil,smritiirani whose govern power investig report say rahulgandhi done wrong prove court send behind bar long drama loksabhaelect bjpindia incindia
Rohitsydney28,narendramodi rahulgandhi mamataoffici pawarspeak mayawati yadavakhilesh yadavtejashwi mkstalin that real leader narendramodi believ democraci win lose request peopl come vote constitut right
AskTamal,salmannizami rahulgandhi what rahulgandhi educ mother claim pass oxford later apolog nation say cleric mistak write qualifi oxford univers elect commiss
pkm1999,narendramodi rahulkanw rubikaliyaquat anjanaomkashyap sudhirchaudhari republ cc rahulgandhi necessari rebutt appropri statement rahulgandhi
AlokJhun105,alokajay rahulgandhi congress polici divid amp rule rahulgandhi north south east west india loksabhaelect modihaitomumkinhai modioncemor
farhanzaheer5,ndtv rahulgandhi expect surpris women voter loksabhaelect offenc smart boy also believ women gener smarter boy let make south asia safer women peac
mathadsiddu,vanakkamrahulgandhi missionmodi mr rahulgandhi alway keep mind one cant hate amp cant vote narendramodi ji coz demonetis amp gst gobackrahul gobackpappu loksabhaelect bjpindia incindia priyankagandhi
stevereports,thangabalu suffer translat rahulgandhi speech proper translat inctamilnadu would appoint someon els translat rahulgandhi speech loksabhaelect rahulgandhi
siddu_reddy1205,rahulgandhi leader come heaventh leader come peopl voicethat yourahulgandhiy true leader know thing peopl realli wantgreat sirw need leadership
iamkaranbachani,timesofindia true u arrest dint anyth saal tabhi kuch nahi kiya aur ab bol rahe hai pappu nahi sari congress bhi pappu jaisi haiif releas u gon na masoodazhar rahullovesterrorist narendramodi gobackrahul phirekbaarmodisarkar
izar_pmgroup,dmk allianc mani seat get tamil nadu vanakkamrahulgandhi rahulgandhi arivalayam newstamilnadu newstamil rahulgandhi sunnewstamil kanimozhidmk thirumaoffici
gsrandhir,rupashreenanda aamaadmiparti incindia rahulgandhi cnnnew guess rahulgandhi like lose rather win elect verysimpl chanc win assum respons never done life 😟
GauravYdvSP,narendramodi rahulgandhi mamataoffici pawarspeak mayawati yadavakhilesh yadavtejashwi mkstalin ye encourag ppl particip upcom loksabhaelect countri get better pm mahaparivartan
bhatiajs,rahulgandhi repres north indian constitu loksabha pleas list done improv way women treat rahulgandhi
rohitg8988,shilpamda amitshah rahulgandhi admit todat narendramodi ji corrupt
roarDworld,abpnewshindi tajinderbagga one time arvindkejriw roar like lion anna platform corrupt today beg king corrupt rahulgandhi wt transform loksabhaelect arvindkejriw
anshuINC,congress presid rahulgandhi tamil nadu today interact student women colleg address press confer attend public meet may catch live incindia platform vanakkamrahulgandhi rahulgandhi tamilnadu congress
roarDworld,ankitasood ssingapuri rahulgandhi definit shock sukanyadevi rape clown princ get away law never case nitishkumar amp myogiadityanath gobackpappu gobackrahul rahullovesterrorist sever self goal rahulgandhi
SumanBi35372566,officekiran rahulgandhi thank give respect share women polit parti high time loksabhaelect 😊
MajumdarSid,narendramodi hasnt paid salari bsnl employe govt cash aftr splurg ad u understand difficult junior level employe run famili salari r paid sardesairajdeep iypan rahulgandhi shekhargupta nidhi
ravipolara,dsabva rahulgandhi pareshdhanani incindia faridapatel incgujarat officeffrg ye rahulgandhi answer congress congressgujarat incgujarat incindia incsandesh
anxioushours7,splendid way rahulgandhi adress girl tamil nadu splendid take question liter question answer perfectli someth pm never even dream vanakkamrahulgandhi loksabhaelect
manishlasadiya,priyankagandhi undoubtedli anoth thing realli see much hope rahulgandhi ji adivasi right loksabhaelect hcmeenamp
iamTapanPandya,ani call rahulgandhi chutiya comfort 😭 congressgayabhojayegi congress rahulgandhi rahulgandhipagalhai namoagain vanakkamrahulgandhi
_A_j_i_t,incindia rahulgandhi narendramodi futur leader vanakkamrahulgandhi rahullovesterrorist rahulkidefenced rahulmasoodjicom rahulgandhi priyankagandhi priyankagandhi priyankagandhivadra
raju_chaudhary1,arvindkejriw mamataoffici rahulgandhi urg peopl boycott mountaindew promot namumkinabmumkinhai taglin latest hindi ad 😂😂😂 rahulgandhi politicalhumour
Lokpria,rahulgandhi far assassin father concern person issu famili legal issu take cours quit forgiv peopl dont animos toward anyon court decid loksabhaelect
krish_IN,rahulgandhi direct transfer minimum level poverti seem tamil nadu peopl 😂😂 drug today india dont want transfer peopl call azar mahmoud ji thank rahulkidefenced rahulgandhi rahullovesterrorist
Lokpria,rahulgandhi decentralis believ india run pmo loksabhaelect
iamGAK4,ndtv rahulgandhi atleast smarter u rahulgandhi ji
Lokpria,rahulgandhi peopl tamilnadu remot control delhi loksabhaelect indiaelect
venkatesh_rvk14,duffer pappu presser start monologu pm scare press bla bla bla loksabhaelect gobackrahul congresscollaps missionmodi gobackpappu
monitwts,rahulgandhi honestli feel pm whatev unfortun reason love way havent love show affect other rahulgandhi 😂😂😂
prabukailasam,mr rahulgandhi what ur answer tamilnadu peopl regard cauveri water comman man want know ur answer first willrahulsupportcauverytotn kamalhaasan makkalneedhimaiam loksabhaelect nammavar
ChennaiManiac,rahulgandhi made head turn answer impromptu question stellamariscolleg chennai loksabhaelect rahulgandhi incindia
ec7104de70df411,pchidambaramin rahulgandhi go cross mark miss lead voter loksabhaelect abkibaarpaar abkibaarphirmodisarkar modihaitohmumkinhai missionmodi bjpindia
Naadoodee,rahulgandhi need session like one stella mari becom pm rahulgandhi vanakkamrahulgandhi welcomerahul
Dinesh_Aryan_,httweet rahulgandhi loksabhaelect singl polit parti elimin reserv polit issu govt work provid qualiti educ countri equal
sanjukta,rahulgandhi laugh true honestli feel pm whatev unfortun reason love way havent love show affect other rahulgandhi hug narendramodi
Lokpria,rahulgandhi interact colleg student young politician add still young crowd erupt applaus loksabhaelect
vjshankar,wife daughter say pakistan get charm pm rahulgandhi india loksabhaelect
iamkaranbachani,kapilparmar one favourit pappu 😂😂 rahulgandhi rahulgandhi tamilnadu rahulgandhiliechalleng
sanjukta,rahulgandhi mani time seen prime minist come stand front crowd women like face question mani got opportun ask mr pm view educ doesnt gut rahulgandhi vanakkamrahulgandhi
iAbhinavBharat,vanakkamrahulgandhi shashitharoor rahulgandhi sir tamillian kill rahulgandhi lip quiver unabl speak tharoor stun master affect badli trembl voic pappu ask sohow mani million tamillion
apnnewsindia,retail inflat rise industri product dip last four month impact elect loksabhaelect narendramodi rahulgandhi bjpindia incindia
RohitMGaikwad,narendramodi shelarashish rahulgandhi mamataoffici pawarspeak mayawati yadavakhilesh yadavtejashwi mkstalin special remind mamta banerje mamataoffici aitcoffici honor pm appeal increas indian voter particip amp bangladeshi hope quiz master derekobrienmp kewl loksabhaelect
NationsBallot,incindia leader rahulgandhi contend prime minist loksabhaelect vanakkamrahulgandhi whymodiagain missionmodi gobackrahul kalankteas battleof upapoliticalst modihaitohmumkinhai gobackpappu
satish_khetra,narendramodi rahulgandhi mamataoffici pawarspeak mayawati yadavakhilesh yadavtejashwi mkstalin call healthi polit hatsoff sir narendramodi abkibaarphirmodisarkar elect namoagain namoagain meraparivarbhajpaparivar
som_tweether,come priyankagandhi calcul decis rahulgandhi failur certain cant pm case famili parti decid subtli sure bring fore frontinterest time loksabhaelect priyankagandhi
vikram140gulati,rahulgandhi arriv chennai vanakkamrahulgandhi interact student rahulgandhi look dapper blue grey denim combin outfit set student welcom
AskTamal,incindia rahulgandhi ask rahulgandhi biolog father
indianwoman1234,great see rahulgandhi ji gut give interview media hous face tough question least narendramodi ji given big interview loksabhaelect modioncemor phirekbaarmodisarkar
Lokpria,rahulgandhi arriv chennai interact colleg student address press confer later public meet nagercoil indiaelect loksabhaelect
ggtechgig,rahulgandhi priyankagandhi incindia apk baap dadao ki achiev increas poverti increas corrupt demolit hinduism ur mughal ancestor kashmir issu weaken india battleof loksabhaelect toiindianew zeenew republ
malthnks,dont let manag watch rahulgandhi video readi hear want give hike modiji ne vo paisa ambani ko de diya rafal loksabhaelect
VijayanandChin,narendramodi rahulgandhi mamataoffici pawarspeak mayawati yadavakhilesh yadavtejashwi mkstalin thank concern contradictori elect date tn chosen festiv day lakh peopl tn gather maduraielectioncommissionofindia loksabhaelect
PassionForNews,narendramodi rahulgandhi mamataoffici pawarspeak mayawati yadavakhilesh yadavtejashwi mkstalin unpreced move pm narendramodi reach congress ncp tmc bsp sp rjd dmk danc democraci begin indiaelect elect
sibanand1,rahulgandhi rahulgandhi worst ever congress leader pm candid elect
krishind07,newsdotcom rahulgandhi u watch cartoon ur masoodazharji releas indian kidnap stop mislead us ur memori may sharp rememb releasedamphow dare u question narendramodi patriot u mumbai terror attack happen
iamkaranbachani,hardikpatel rahulgandhi priyankagandhi sherryontopp avinashpandeinc ashokgehlot ahmedpatel satavrajeev pareshdhanani amitchavdainc jmscindia incindia true idiealog fake corrupt lie stolen case choro ki team aur ek sipahi congresscollaps congressmuktbharat congressekbailkatha rahulgandhi hardikpatel
shubhamr528,indiaeci loksabhaelect electioncommiss eci ban politician involv scam like rahulgandhi bail crore fraud indian bjpindia
Nishtri13,shehzadind narendramodi rahulgandhi alreadi mission reduc incindia seat bring loksabhaelect ekbarfirmodisarkar modifor
BuntyS5,want incindia rahulgandhi amp ashokchavaninc support prkshambedkar vbaforindia solapur upcom loksabhaelect maharashtrawithambedkar jaybhim
anky755,loksabhaelect let ask rightquest rightpeopl request ppl mark leader u wish ask valid question repres account us bjpindia incindia narendramodi rahulgandhi sambitswaraj priyankac republ ndtv
NeerajS13318461,atullondh bjpindia narendramodi incindia rahulgandhi incmaharashtra devfadnavi atul sir st look vikasthakr ji lose ground nagpur outsid nanapatol react b late cant field vika ji congress contest nagpur loksabhaelect elect priyankagandhi
