User,Tweet
AlokRai2001,enrol art lie sri sri sri modi bhayankar entir polit scienc fame loksabhaelect rahulforbehtarbharat chowkidarchorhai india indiafirst bjp bjpindia bjpkarnataka
1207bhaumik,mainbhichowkidar askstar starsport gautamgambhir narendramodi amitshah bjpindia bjp gautam gambhir next sport minist india imro imvkohli virendersehwag sachinrt imzah cricketaakash
Iam_Madhur,sardanarohit sir respect inc critic narendramodi accord limit countri watch thing give bad imag countri ec interfer issu matter pm parti
KothariKarna,yeah first goal bjp candid shri kento jini aalo east assembl constitu arunach pradesh elect unoppos congratul bjpindia karyakarta aalo east arunach pradesh first success narendramodi bjpindia amitshah bjp
drsanjaymayukh,emin person join bjpindia today tuesday march pm bjp hq deenday upadhyay marg new delhi kindli cover
ravirao83,indiatoday congress serious crisi come better idea run campaign slander modi introduc silli scheme neither fli peopl cant keep con peopl time decad loksabhaelect
rameshmm3,congratul tejasvisurya work togeth make bjp win bangaloresouth make countri proud chowkidarphirs narendramodi mainbhichowkidar bjp jaihind vandemataram
ankit_kh07,rahulgandhi latest announc cong test simpl arithmet less rd exist dbt modi govern averag lakh annual claim congress parti bluff announc garibihataosham rahulgandhi
smalltownwaala,abpnewstv ye must retir logic modi retir bjp loksabhaelect mralimanoharjoshi
meeMarathee,dhume absolut ri though rahulgandhi bring scheme situationnobodi believingour peopl hv mental believ lac greed ws nvr possibleand stil peopl vl believ pmmodi promis ce bt gandhi leadership matter lot
INCdilse,nehrwho free stuff ambani sr jio actual help mass bypass modipuppetmedia godimedia n access digit media modi n rssbjp cant control see report abhisarsharma n khanumarfa loksabhaelect minimumincomeguarante rahulforbehtarbharat
ProfSRK,namoganesh harishk himeshss mattarhegd yashpalbjp bjputtarkannad dheerajgbc harvanshbatra victoryfornamo narendramodi lillymarypinto narendramodi sukanyaiy meenakshisharan prema meenu ramsabjym bakoriyakirti sanghavideepa babbl onlinerajan samar patelontop ajaypandey debashishhit ankitasood hindustans mahiherambha hindublood vibhoranand smithadutt lakshmianand vanitajain reemabjp narendramodipm narendrap isameerkaushik tigernamo aarohi seediseedibaat dubeyvij ved pandeyindrani siddharthjainit lacerci anantkumarh rpmaiya vishnun sprajapat approv thpaycommiss modigovt labour r get rs k pm peopl without land villag r get incom via mgnrega yojana modigovt spend rs k cr scheme nda bjp govt realli work garibihatao congress blsanthosh
NiravND87,inc poll manifesto say give amount poor cash would directli deposit bank account appar happen bank account open bw someon forgot bjpindia incindia narendramodi
ProfSRK,namoganesh harishk himeshss mattarhegd yashpalbjp bjputtarkannad dheerajgbc harvanshbatra victoryfornamo narendramodi lillymarypinto narendramodi sukanyaiy meenakshisharan prema meenu ramsabjym bakoriyakirti sanghavideepa babbl onlinerajan samar patelontop ajaypandey debashishhit ankitasood hindustans mahiherambha hindublood vibhoranand smithadutt lakshmianand vanitajain reemabjp narendramodipm narendrap isameerkaushik tigernamo aarohi seediseedibaat dubeyvij ved pandeyindrani siddharthjainit lacerci anantkumarh rpmaiya vishnun sprajapat prasura rahulgandhi said wil introduc scheme rs k annual benifit bpl peopl modigovt alreadi provid dbt benefit rs lakh cr via dept rs lakh cr rg assur rg assur benifit provid modi ji
HaryanaJanmat,bjp discharg rundown star campaign loksabhaelect pm narendra modi amit shah rajnath singh nitin gadkari arun jaitley etc name lk advani murli manohar joshi miss rundown star campaign
007_vasu,bjp guy frank suggest man save bring back incindia captamarind ji even hard core bjp support vote congress captain pm candid
amin_sushanth,arunjaitley narendramodi peopl india equal respons elect corrupt famili power time come peopl realis bjp come power nd term amp india victori
anshul_mittal_,peopl took crore money scam made india poor new scam k poor hope money deposit gandhi vadra bank account rahulkajumla namoagain bjp congressscam badahogarupaiyaa narendramodi amitshah
Ramesh14079836,keertijoshi narendramodi tejasvisurya late bjp control damag happen bengaluru south constitu tejananthkumar tejasvisurya come togeth releas press statement otherwis bengaluru south get rowdi mp😥 loksabhaelect karnataka bengalurusouth
kmpandey,tejasvisurya narendramodi congratul tejasvi u r gem newindia bjp india need nationalist youth like modiagain
rsmoni007,cprbjp narendramodi amitshah piyushgoy ponnaarrbjp pmuralidharrao drtamilisaibjp ctravibjp bjptamilnadu bjpindia pmoindia unit support bjp candid loksabhaelect modifor drtamilisaibjp hrajabjp ponnaarrbjp cprbjp nainarbjp
teddy_wala,tanmayc narendramodi economictim improv read skill said tamilnadu correct kerala varanasi share articl also stop bhakti start read fact start ask peopl power matter bjp congress
ChaithraBBhat,vidityum tejasvisurya bjpindia girishalva narendramodi yeah great peopl got good young energet super hero whatev also lucki elect nalinkateel mp yeah definit winnamoagain voteformodi modioncemor bjp india
jotheesssivan,veteran pillar bjpindia parti pull lk poll advani latter today murali manohar joshi vacat seat varanasi narendramodi elect latter kanpur dhruvrathe savukku bjp
windugservice,scribeprash realli big news voter murlimanohar joshi announc ask bjp parti contest elect kanpur windugservic narendramodi
SathyaRN24,eshwargk narendramodi amitshah isnt becom dynasti polit give ticket tejananthkumar use sympathi get vote mark bjp modi that narendramodi select dynam person tejasvisurya contribut amp hard work descend ananthkumar
behappy0812,sumanthraman ragivan ask modi ji mayb thought modi ji elect commiss loksabhaelect
_aquibsiddiqui,narendramodi five year ago pm sold us dream sell us tshirt bjp ndtv
ttkrishnan,maheshjoshimj nitingadkari upa power would also made waterway time ripe bjp govt upa launch mangalyaan pm modi power reach mar pleas dont make comparison
Koundinya_K_N,man said attack pulwama match fix pakistan pm modi congress candid bengaluru south clear indic congress parti approv endors statement namoagain namo bjp phirekbaarmodisarkar
AtthiDevarajan,tenalirk pictur reflect indiffer ire amp apathi telugu voter toward bjp amp narendramodi flip flop sc amp needless tiff allianc partner tdp amp ncbnbungl state amp central parti leader
Sujay_Langthasa,pakistani want mr rahul gandhi next pm indian want pm modi ji continu offic farq saaf hai loksabhaelect
KarthikThiru126,loksabhaelect narendramodi get bless bharat mata amp cr indian rahulgandhi get bless amp advis pakistan pm isi amp pak armi amitshah bjpindia rammadhavbjp piyushgoy bjptamilnadu blsanthosh ctravibjp
shukla19961,tejasvisurya congratul best wish big brother proud narendramodi chosen young talent karyakarta bjpfor import seat take bjp india new height
maqbool_sm,ruchirac modi fatigu beyond chowkidar comprehens rate bjp number reduc doubl digit loksabhaelect
Shiv_virat01,loksabhaelect whether wind go modi ask peopl vote peopl peopl demand vote modi 😛😛😛 vote modi ashokkatariya sunilbansalbjp
tech_msr,preetisaraswa ajayp narendramodi myogiadityanath rajnathsingh boycott bjp
KaliPramod,field tejasvisurya bangalor south great exampl bjp cadr base parti bsybjp narendramodi amitshah ofbjpusa
srinivasreddykb,anasaffan arun arvindkejriw bjpindia incindia narendramodi thing bjpindia mani oppon mani fake narr 😀 need fight still stand tall bjp that😊 anyway best loksabhaelect delhi elect future😊😊
Kaushik_reddy25,happi bjp nomin young tejasvisurya b south gut feel wud either pm modi congratul famili n team time work may shiva loksabhaelect
SWADESHRMOHANTY,muglikar amoltikam tejasvisurya advoc first choic indian polit 😜😉 joke apart modi brand vision amp reason vote bjp modi mandat har haal mein
abhishek_r_h,tejasvisurya narendramodi voter bengaluru south realli astonish candid bjp would present past day realli well deserv candid hope see mp soon 😊 bengalurusouth loksabhaelect phirekbaarmodisarkar namoagain
PMmojo,arunjaitley narendramodi ws da last time sw congress pwr bjp yr showcas calib wht see u guy still blame parti tht nt evn pwr sinc last yr congress congress tht cum ppl countri arent naiv loksabhaelect
iamRSRode,mepratap tejasvisurya narendramodi amitshah congratul bro tejasvisurya best younglion youthicon karnataka bjp namoagain chowkidar phirekbaarmodisarkaar loksabhaelect tejasvisurya
NewsHtn,loksabhaelect bjp releas list star campaign pm narendra modi amit shah rajnath singh nitin gadkari arun jaitley sushma swaraj featur list lk advani amp murli manohar joshi miss list report mohitbhatt
RaviTha83106886,rahulgandhi trust narendramodi modi govern make us capabl earn rs per monthw dont want anyth free
Ayanalysis,somenmitrainc incwestbeng incindia rahulgandhi congratul instead congratul start workalreadi without allianc clearli vote divid amp benefit modi loksabhaelect
otvnews,bjp releas member star campaign list loksabhaelect uttar pradesh pm narendra modi amit shah rajnath singh nitin gadkari arun jaitley sushma swaraj featur list elect
shivendrapatel2,tejasvisurya narendramodi vote south bangalor bjp
iamchandru_,wow congratul tejasvisurya hope get ticket fulfil hope see tejananthkumar mam contest vidhanasabha elect thank keep faith narendramodi amitshah loksabhaelect bjp
newsjockey,narendramodi agenda develop rahulgandhi along dynast opposit leader agenda remov modi votekar keep modi power next year amitshah indianelect elect bjp congresspakistanunit abkibaarphirmodisarkar
SantyTalk,wish tejasvisurya success elect hope see minist modi cabinet june loksabhaelect bangaloresouth namoagain
realmuditjain,railwayseva piyushgoyaloffc narendramodi makeinindia campaign oper big organis keep open new train core weak one biggest support bjp let us time piyushgoy narendramodi amitshah indianrailway
Journalist_Ram,bjp releas list star campaign loksabhaelect pm narendra modi amit shah rajnath singh nitin gadkari arun jaitley sushma swaraj uma bharti featur list name lk advani amp murli manohar joshi miss list start campaign
JangliRaja,z lotusfeetn shahidsiddiqui see differ congress dynasti amp bjp congress rahulgandhi dumb head parti pm candid
aditya_2908,replac shahnawazbjp ajaymad perfect exampl cast polit criminalis polit want narendramodi pm cant vote person shame thinktank bjp amitshah narendramodi nitishkumar nda lose seat sure
rageshvyasa,pm modi contest bengalurusouth bjp announc tejaswi surya candid bangalor south late union minist anantkumar wife tejaswini deni ticket ashwathnarayan contest bangalor rural loksabhaelect
AlokRai2001,last year taught us bjp cant vikalp better vipaksh india rahulforbehtarbharat loksabhaelect minimumincomeguarante chowkidarchorhai bjpindia narendramodi amitshah bjpkarnataka bsybjp
Skant1968,someon support modi social media terrorist support akhilesh support ye kaisa samajvad bhai bjp narendramodi congress pti newsalert
SuhasGDeshmukh,devfadnavi nitingadkari narendramodi nhm employe couldnt give vote bjp
seekerchandan,mohansinha sometim love modi make us forget formalities😂 mani time happen end mutter control uday control😀 loksabhaelect
bennishiroor,final wait bjp declar tejaswi surya candid bangaloresouth earlier heard name narendramodi place hope remain bjpindia hand best loksabhaelect
voice_of_ram,siva tejasvisurya narendramodi tejananthkumar give safest bjp seat karnataka year old guy tejananthkumar specif neg major lobbi happen delhi loksabhaelect indiaelect chowkidar elect modioncemor
meetumashankar,arunjaitley narendramodi ye sir took decad bjp year that reason afraid bjp super fast destroy democraci countri loksabhaelect elect
voice_of_ram,tejasvisurya narendramodi feel like total conspiraci hold seat till last day state leadership claim tejananthkumar someon push tejaswi get safe seat good polit start bangaloresouth elect loksabhaelect modi
arvndbs,congratul bro tejasvisurya thank much sir narendramodi sir amitshah modiphirs modiagain loksabhaelect
ShibaDey12,bjp congress indian want say one thing doesnt matter come power alway put countri first person agenda observ bjp taken bold decis last yr pmmodi made india strong intern forum
ToooOpinionated,bhogleharsha murder democraci cricket modi ji blame kid overwhelm loksabhaelect
